"Name","ID","logFC","logCPM","PValue","FDR","Direction"
"AEBP1","ENSG00000106624",0.786499107384144,2.59732314147327,2.31998288313876e-13,8.39685719682413e-11,"UP"
"A4GALT","ENSG00000128274",0.606768772650861,1.32001408683631,2.63885423342689e-13,9.35198945100517e-11,"UP"
"GSPT1","ENSG00000103342",0.142121083243217,3.44623102712251,2.83023494421336e-13,9.82553604816602e-11,"UP"
"ARHGAP29","ENSG00000137962",0.395860704620936,2.56947876979993,2.99071589821022e-13,1.00148393918143e-10,"UP"
"","ENSG00000091436",0.366300152266109,1.61855073220379,3.00250901759173e-13,1.00148393918143e-10,"UP"
"","ENSG00000213144",0.665248344417591,1.99261432976677,3.23113709112027e-13,1.01876737316107e-10,"UP"
"EMILIN1","ENSG00000138080",0.419687971698152,1.80606625584846,3.23399201403198e-13,1.01876737316107e-10,"UP"
"CAPN2","ENSG00000162909",0.356844657303314,3.86457790949021,3.19894907045215e-13,1.01876737316107e-10,"UP"
"CYSTM1","ENSG00000120306",0.343081787004294,4.0250874868568,3.37742872421728e-13,1.04460800050291e-10,"UP"
"VLDLR-AS1","ENSG00000236404",-0.424686743917042,0.594686661154179,3.54571475350928e-13,1.07707417271333e-10,"DOWN"
"ECM2","ENSG00000106823",0.852159124560882,1.11256623913111,3.6409313888372e-13,1.08659445360543e-10,"UP"
"ANTXR1","ENSG00000169604",0.487769545610576,2.82683966106719,3.7417982566167e-13,1.09744362316046e-10,"UP"
"TCTE1","ENSG00000146221",-0.487941731847772,1.27043651996941,5.70554831591642e-13,1.64503529495007e-10,"DOWN"
"MFAP4","ENSG00000166482",0.607834021284785,1.58340371972256,6.30931930596747e-13,1.78879717856354e-10,"UP"
"ENDOV","ENSG00000173818",-0.211324801496527,2.09350377733463,7.21482236516812e-13,2.01198923367008e-10,"DOWN"
"PRKD3","ENSG00000115825",0.29338139737935,2.0127376840941,8.56086917462648e-13,2.34885396015437e-10,"UP"
"RASGRF1","ENSG00000058335",-0.425599133149264,3.52809352929959,9.97474145005647e-13,2.65682873809695e-10,"DOWN"
"PCDHB7","ENSG00000113212",0.481572854958999,0.625148568295146,9.9957109657401e-13,2.65682873809695e-10,"UP"
"TENM1","ENSG00000009694",-0.332936253902772,2.44377074614142,1.14823345664884e-12,2.97724005939778e-10,"DOWN"
"ARHGAP42","ENSG00000165895",0.527787155441691,0.842270135058661,1.16721733800004e-12,2.97724005939778e-10,"UP"
"GLIS3","ENSG00000107249",0.527399387153507,0.927493496210863,1.17262409017489e-12,2.97724005939778e-10,"UP"
"POLR2F","ENSG00000100142",-0.445207416001207,1.48621621290066,1.3417741542337e-12,3.35660590259845e-10,"DOWN"
"KDELC2","ENSG00000178202",0.313976371450196,2.03150531914424,1.42251659521983e-12,3.50701881178037e-10,"UP"
"GNG12","ENSG00000172380",0.483573649142304,2.74321838660575,1.46044980968283e-12,3.54638715766147e-10,"UP"
"GEM","ENSG00000164949",0.832067372223185,1.76548462369785,1.48018040205728e-12,3.54638715766147e-10,"UP"
